編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUOMLPKJIJGFBH58CC,23,34.74,共有部份,鋼筋混凝土造,90年7月16日,十四層,,
RPTOMLPKJIJGFBH48CC,29,88.48,住家用,鋼筋混凝土造,84年9月7日,七層,,
RPTOMLPKJIJGFBH48CC,29,12.24,共有部份,鋼筋混凝土造,84年9月7日,七層,,
RPTOMLPKJIJGFBH48CC,29,17.03,共有部份,鋼筋混凝土造,84年9月7日,七層,,
RPSPMLPKJIJGFBH48CC,20,28.91,住家用,鋼筋混凝土造,93年7月6日,十八層,,
RPSPMLPKJIJGFBH48CC,20,7.86,共有部份,鋼筋混凝土造,93年7月6日,十八層,,
RPSPMLPKJIJGFBH48CC,20,3.35,共有部份,鋼筋混凝土造,93年7月6日,十八層,,
RPSPMLPKJIJGFBH48CC,20,.91,共有部份,鋼筋混凝土造,93年7月6日,十八層,,
RPVOMLPKJIJGFBH68CC,1,85.18,集合住宅,鋼筋混凝土造,113年5月15日,十五層,,
RPVOMLPKJIJGFBH68CC,1,79.26,本共有部分之項目有：停車空間、防空避難室兼停車空間、集合住宅（附屬管委會空間）、樓梯間、機械室、水箱等六項,鋼筋混凝土造,113年5月15日,十五層,,
RPWOMLPKJIJGFBH78CC,40,114.26,住家用,鋼筋混凝土造,74年5月2日,二層,,
RPQPMLPKJIJGFBH28CC,3,55.10,集合住宅,鋼筋混凝土造,110年9月10日,七層,,
RPQPMLPKJIJGFBH28CC,3,25.32,本共有部分之項目有：防空避難室兼停車空間、水箱、電信室、台電配電場所、發電機室、消防泵浦機房、管理員室、管委會使用空間、梯廳、門廳、無障礙安全梯、機械室、樓梯間等１３項,鋼筋混凝土造,110年9月10日,七層,,
RPPPMLPKJIJGFBH18CC,29,107.20,住家用,鋼筋混凝土造,84年8月18日,十四層,,
RPPPMLPKJIJGFBH18CC,29,7.73,共有部份,鋼筋混凝土造,84年8月18日,十四層,,
RPUPMLPKJIJGFBH68CC,35,18.51,住家用,鋼筋混凝土造,78年5月29日,五層,,
RPUPMLPKJIJGFBH68CC,35,5.98,共有部份,鋼筋混凝土造,78年5月29日,五層,,
RPVPMLPKJIJGFBH78CC,33,17.00,住家用,鋼筋混凝土造,80年9月17日,七層,,
RPWPMLPKJIJGFBH88CC,23,35.91,住家用,鋼筋混凝土造,90年10月26日,二十一層,,
RPWPMLPKJIJGFBH88CC,23,1.38,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,
RPWPMLPKJIJGFBH88CC,23,8.45,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,
RPWPMLPKJIJGFBH88CC,23,.84,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,
RPWPMLPKJIJGFBH88CC,23,.26,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,
RPQNMLPKJIJGFCH18CC,32,133.49,住商用,鋼筋混凝土造,81年11月19日,五層,,
RPQNMLPKJIJGFCH18CC,32,5.03,共有部份,鋼筋混凝土造,81年11月19日,五層,,
RPTNMLPKJIJGFCH48CC,47,64.48,住家用,加強磚造,67年1月30日,三層,,
RPVNMLPKJIJGFCH68CC,48,104.22,住家用,加強磚造,65年6月22日,三層,,
RPTQMLPKJIJGFBH68CC,5,25.42,集合住宅,鋼筋混凝土造,108年12月16日,五層,,
RPTQMLPKJIJGFBH68CC,5,5.04,本共有部份之項目有停車空間、梯廳、走道、安全梯、樓梯間、機械室、水錶室及電信室等８項。,鋼筋混凝土造,108年12月16日,五層,,
RPXPMLPKJIJGFBH98CC,27,28.48,住家用,鋼筋混凝土造,86年6月19日,十二層,,
RPXPMLPKJIJGFBH98CC,27,10.17,共有部份,鋼筋混凝土造,86年6月19日,十二層,,
RPQQMLPKJIJGFBH38CC,30,85.43,住家用,鋼筋混凝土造,83年8月4日,七層,,
RPQQMLPKJIJGFBH38CC,30,4.12,共有部份,鋼筋混凝土造,83年8月4日,七層,,
RPSQMLPKJIJGFBH58CC,,52.67,集合住宅,鋼筋混凝土造,113年8月14日,十四層,,
RPQQMLPKJIJGFBH38CC,30,7.86,共有部份,鋼筋混凝土造,83年8月4日,七層,,
RPRQMLPKJIJGFBH48CC,35,22.50,住家用,鋼筋混凝土造,78年5月29日,五層,,
RPSQMLPKJIJGFBH58CC,,25.80,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬管委會空間）、樓梯間、機械室及水箱等６項。,鋼筋混凝土造,113年8月14日,十四層,,
RPRQMLPKJIJGFBH48CC,35,6.34,共有部份,鋼筋混凝土造,78年5月29日,五層,,
RPUQMLPKJIJGFBH78CC,30,82.85,住家用,鋼筋混凝土造,83年10月12日,七層,,
RPUQMLPKJIJGFBH78CC,30,25.85,共有部份,鋼筋混凝土造,83年10月12日,七層,,
RPPNMLPKJIJGFEH28CC,5,58.60,住家用,鋼筋混凝土造,108年7月16日,九層,,
RPPNMLPKJIJGFEH28CC,5,27.67,共有部份,鋼筋混凝土造,108年7月16日,九層,,
RPQNMLPKJIJGFEH38CC,2,42.56,工業社區（社區住宅）,鋼筋混凝土造,111年8月8日,五層,,
RPQNMLPKJIJGFEH38CC,2,11.44,共有部份,鋼筋混凝土造,111年8月8日,五層,,
RPRNMLPKJIJGFEH48CC,11,118.87,住家用,鋼筋混凝土造,103年2月7日,十層,,
RPRNMLPKJIJGFEH48CC,11,86.39,共有部份,鋼筋混凝土造,103年2月7日,十層,,
RPRNMLPKJIJGFEH48CC,11,19.17,共有部份,鋼筋混凝土造,103年2月7日,十層,,
RPOOMLPKJIJGFDH18CC,30,25.98,住家用,鋼筋混凝土造,84年3月24日,十五層,,
RPOOMLPKJIJGFDH18CC,30,9.82,共有部份,鋼筋混凝土造,84年3月24日,十五層,,
RPUNMLPKJIJGFDH68CC,28,62.63,住家用,鋼筋混凝土造,85年10月9日,五層,,
RPOOMLPKJIJGFDH18CC,30,5.54,共有部份,鋼筋混凝土造,84年3月24日,十五層,,
RPUNMLPKJIJGFDH68CC,28,6.22,樓梯間、機房、水箱,鋼筋混凝土造,85年10月9日,五層,,
RPPOMLPKJIJGFDH28CC,4,69.48,集合住宅,鋼筋混凝土造,109年8月11日,十三層,,
RPPOMLPKJIJGFDH28CC,4,15.67,共有部分（樓梯間、機械室、水箱）,鋼筋混凝土造,109年8月11日,十三層,,
RPXNMLPKJIJGFDH98CC,21,68.52,住家用,鋼筋混凝土造,93年4月21日,十二層,,
RPXNMLPKJIJGFDH98CC,21,7.39,樓梯間、機械室、水箱,鋼筋混凝土造,93年4月21日,十二層,,
RPPOMLPKJIJGFDH28CC,4,19.07,本共有部分之項目有防空避難室兼停車空間、機房、水箱、儲藏室、消防泵浦室、污水機房、台電配電場所、發電機室、水景機房、電信室、集合住宅（附屬公共服務空間）等１１項,鋼筋混凝土造,109年8月11日,十三層,,
RPXNMLPKJIJGFDH98CC,21,15.53,防空避難室兼停車空間,鋼筋混凝土造,93年4月21日,十二層,,
RPRNMLPKJIJGFDH38CC,32,91.80,住家用,加強磚造,82年5月14日,二層,,
RPTNMLPKJIJGFDH58CC,30,239.44,農舍,加強磚造,84年4月19日,二層,,
RPWNMLPKJIJGFDH88CC,17,26.93,集合住宅,鋼筋混凝土造,96年7月26日,十一層,,
RPWNMLPKJIJGFDH88CC,17,7.49,防空避難室兼停車空間，台電受電室，電信室，管理室，發電機房，梯間，消防泵浦室，蓄水池，污水機房，社區中心,鋼筋混凝土造,96年7月26日,十二層,,
RPWNMLPKJIJGFDH88CC,17,7.54,梯間，機械室，水箱,鋼筋混凝土造,96年7月26日,十二層,,
RPSNMLPKJIJGFDH48CC,11,64.01,住家用,鋼筋混凝土造,103年1月7日,十四層,,
RPSNMLPKJIJGFDH48CC,11,57.29,本共有部分之項目有集合住宅（附屬公共服務空間、梯間）、（Ｇ３店舖）、集合住宅（附屬停車空間、台電配電場所、發電機房、梯間）、集合住宅（附屬停車空間、電信室、梯間）、集合住宅（附屬防空避難室兼停車空間、蓄水池、消防泵浦室、污水機房、梯間）等,鋼筋混凝土造,103年1月7日,十四層,,
RPSNMLPKJIJGFDH48CC,11,11.13,本共有部分之項目有集合住宅（附屬梯間、水箱、機械室）等四項,鋼筋混凝土造,103年1月7日,十四層,,
RPSNMLPKJIJGFEH58CC,18,244.33,住宅、停車空間、樓梯間、水箱,鋼筋混凝土造,96年4月13日,三層,,
RPSNMLPKJIJGFEH58CC,18,19.33,共有部份,鋼筋混凝土造,96年4月13日,三層,,
RPTNMLPKJIJGFEH68CC,26,86.19,住家用,鋼筋混凝土造,88年1月26日,七層,,
RPTNMLPKJIJGFEH68CC,26,49.28,共有部份,鋼筋混凝土造,88年1月26日,七層,,
RPOOMLPKJIJGFFH38CC,29,60.72,住家用,鋼筋混凝土造,85年3月12日,八層,,
RPOOMLPKJIJGFFH38CC,29,12.99,共有部份,鋼筋混凝土造,85年3月12日,八層,,
RPUNMLPKJIJGFFH88CC,10,72.67,住家用,鋼筋混凝土造,104年4月20日,十五層,,
RPVNMLPKJIJGFFH98CC,19,86.54,住家用,鋼筋混凝土造,95年3月29日,十五層,,
RPUNMLPKJIJGFFH88CC,10,56.68,本共有部分之項目有：停車空間、防空避難室兼停車空間、管理室管委會使用空間、門廳、排煙室、機房、水箱等共七項,鋼筋混凝土造,104年4月20日,十五層,,
RPVNMLPKJIJGFFH98CC,19,15.48,共有部份,鋼筋混凝土造,95年3月29日,十五層,,
RPRNMLPKJIJGFFH58CC,10,116.54,住家用,鋼筋混凝土造,103年5月26日,十三層,,
RPVNMLPKJIJGFFH98CC,19,45.29,共有部份,鋼筋混凝土造,95年3月29日,十五層,,
RPRNMLPKJIJGFFH58CC,10,50.97,共有部分項目計有：停車空間、發電機室、消防泵浦室、污水機房、蓄水池、梯間、台電配電場所、電信室、設備空間、垃圾暫存室、公共服務空間、開放空間,鋼筋混凝土造,103年5月26日,十三層,,
RPPNMLPKJIJGFFH38CC,10,82.57,住家用,鋼筋混凝土造,103年8月19日,十五層,,
RPWNMLPKJIJGFFH09CC,48,41.58,住家用,木石磚造（磚石造）,65年11月1日,一層,,
RPRNMLPKJIJGFFH58CC,10,18.87,共有部分項目計有：梯間、水箱、機房,鋼筋混凝土造,103年5月26日,十三層,,
RPPNMLPKJIJGFFH38CC,10,15.86,共有部分之項目有：機房、水箱、梯間等計三項,鋼筋混凝土造,103年8月19日,十五層,,
RPPNMLPKJIJGFFH38CC,10,38.32,共有部分之項目計有：防空避難室兼停車空間、發電機室、消防泵浦室、汙水及雨水回收機房、蓄水池、梯間、停車空間、台電配電場所、電信室、垃圾處理室、公共服務空間、開放空間等計十二項。,鋼筋混凝土造,103年8月19日,十五層,,
RPROMLPKJIJGFFH68CC,46,90.52,住家用,鋼筋混凝土造,68年5月10日,二層,,
RPWNMLPKJIJGFEH98CC,11,75.57,住家用,鋼筋混凝土造,102年5月28日,十層,,
RPWNMLPKJIJGFEH98CC,11,20.53,共有部份,鋼筋混凝土造,102年5月28日,十層,,
RPWNMLPKJIJGFEH98CC,11,18.70,共有部份,鋼筋混凝土造,102年5月28日,十層,,
RPUNMLPKJIJGFEH78CC,9,40.83,住家用,鋼筋混凝土造,105年3月16日,五層,,
RPUNMLPKJIJGFEH78CC,9,14.70,共有部份,鋼筋混凝土造,105年3月16日,五層,,
RPXNMLPKJIJGFEH09CC,23,59.44,住家用,鋼筋混凝土造,90年8月1日,十二層,,
RPXNMLPKJIJGFEH09CC,23,13.55,共有部份,鋼筋混凝土造,90年8月1日,十二層,,
RPXNMLPKJIJGFEH09CC,23,8.79,共有部份,鋼筋混凝土造,90年8月1日,十四層,,
RPQNMLPKJIJGFGH58CC,31,85.43,廠房、辦公室、宿舍,鋼筋混凝土造,82年10月16日,五層,,
RPQNMLPKJIJGFGH58CC,31,8.02,共有部份,鋼筋混凝土造,82年10月16日,五層,,
RPQNMLPKJIJGFGH58CC,31,2.33,共有部份,鋼筋混凝土造,82年10月16日,五層,,
RPPNMLPKJIJGFGH48CC,8,61.26,住家用,鋼筋混凝土造,105年7月1日,十五層,,
RPPNMLPKJIJGFGH48CC,8,28.35,共有部份,鋼筋混凝土造,105年7月1日,十五層,,
RPUNMLPKJIJGFGH98CC,29,66.87,住家用,鋼筋混凝土造,85年3月16日,十二層,,
RPUNMLPKJIJGFGH98CC,29,3.25,共有部份,鋼筋混凝土造,85年3月16日,十二層,,
RPSOMLPKJIJGFFH78CC,26,101.72,住家用,鋼骨鋼筋混凝土造,87年7月29日,十八層,,
RPSOMLPKJIJGFFH78CC,26,17.84,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十八層,,
RPUNMLPKJIJGFGH98CC,29,7.14,共有部份,鋼筋混凝土造,85年3月16日,十二層,,
RPSOMLPKJIJGFFH78CC,26,35.48,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十九層,,
RPUNMLPKJIJGFGH98CC,29,9.74,共有部份,鋼筋混凝土造,85年3月16日,十二層,,
RPSOMLPKJIJGFFH78CC,26,9.74,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十九層,,
RPTNMLPKJIJGFGH88CC,43,79.80,住家用,鋼筋混凝土造,70年5月20日,五層,,
RPRNMLPKJIJGFGH68CC,47,90.24,住家用,加強磚造,67年4月6日,二層,,
RPOOMLPKJIJGFGH48CC,34,221.61,住家用,鋼筋混凝土造,80年1月10日,四層,,
RPSNMLPKJIJGFGH78CC,10,84.62,住家用,鋼筋混凝土造,104年4月16日,十四層,,
RPSNMLPKJIJGFGH78CC,10,15.69,共有部份,鋼筋混凝土造,104年4月16日,十四層,,
RPSNMLPKJIJGFGH78CC,10,21.51,共有部份,鋼筋混凝土造,104年4月16日,十四層,,
RPWNMLPKJIJGFGH56CC,31,79.89,住家用,加強磚造,83年1月5日,二層,,
RPPNMLRKJIJGFAH08CC,31,89.11,住家用,鋼筋混凝土造,83年3月5日,八層,,
RPPNMLRKJIJGFAH08CC,31,10.56,共有部份,鋼筋混凝土造,83年3月5日,八層,,
RPQNMLQKJIJGFEH48CC,3,32.25,住家用,鋼筋混凝土造,110年11月16日,十三層,,
RPQNMLQKJIJGFEH48CC,3,16.82,共有部份,鋼筋混凝土造,110年11月16日,十三層,,
RPQNMLQKJIJGFEH48CC,3,7.84,共有部份,鋼筋混凝土造,110年11月16日,十三層,,
RPQNMLRKJIJGFAH18CC,5,69.83,住家用,鋼筋混凝土造,109年2月27日,十三層,,
RPPNMLQKJIJGFAH97CC,25,88.66,住家用,鋼筋混凝土造,88年7月1日,九層,,
RPQNMLRKJIJGFAH18CC,5,14.93,本共有部分之項目有：梯間、機械室、水箱等３項。,鋼筋混凝土造,109年2月27日,十三層,,
RPPNMLQKJIJGFAH97CC,25,14.92,共有部份,鋼筋混凝土造,88年7月1日,九層,,
RPPNMLQKJIJGFAH97CC,25,39.94,共有部份,鋼筋混凝土造,88年7月1日,九層,,
RPQNMLRKJIJGFAH18CC,5,45.16,本共有部分之項目有：集合住宅（附屬管委會空間）、停車空間、防空避難室兼停車空間等３項。,鋼筋混凝土造,109年2月27日,十三層,,
RPRNMLRKJIJGFAH28CC,31,81.19,住家用,鋼筋混凝土造,83年4月11日,十六層,,
RPRNMLRKJIJGFAH28CC,31,3.06,共有部份,鋼筋混凝土造,83年4月11日,十六層,,
RPRNMLRKJIJGFAH28CC,31,7.49,共有部份,鋼筋混凝土造,83年4月11日,十六層,,
RPPNMLRKJIJGFGH68CC,43,112.91,住家用,鋼筋混凝土造,70年11月20日,四層,,
RPPNMLRKJIJGFEH48CC,6,45.70,住家用,鋼筋混凝土造,107年6月26日,十層,,
RPPNMLRKJIJGFEH48CC,6,27.48,共有部份,鋼筋混凝土造,107年6月26日,十層,,
RPUNMLSKJIJGFAH68CC,21,77.22,住家用,鋼筋混凝土造,92年6月23日,十層,,
RPUNMLSKJIJGFAH68CC,21,8.32,共有部份,鋼筋混凝土造,92年6月23日,十層,,
RPUNMLSKJIJGFAH68CC,21,69.11,共有部份,鋼筋混凝土造,92年6月23日,十層,,
RPTNMLSKJIJGFAH58CC,5,61.22,住家用,鋼筋混凝土造,108年5月28日,十五層,,
RPTNMLSKJIJGFAH58CC,5,40.96,本共有部分之項目有：集合住宅（附屬防空避難室兼停車空間、消防泵浦室、污雨水機房、蓄水池、梯間、停車空間、發電機室、垃圾冷藏室、機房、電信室、台電配電場所、管理委員會使用空間、機械室、水箱）等項。,鋼筋混凝土造,108年5月28日,十五層,,
RPRNMLPKJIJGFHH78CC,3,63.46,集合住宅,鋼筋混凝土造,110年11月19日,二十四層,,
RPPNMLPKJIJGFHH58CC,3,61.82,集合住宅,鋼筋混凝土造,110年11月19日,二十四層,,
RPRNMLPKJIJGFHH78CC,3,17.89,共有部分項目：管委會使用空間、儲藏室、梯間、消防水箱、機房、水箱等項。,鋼筋混凝土造,110年11月19日,二十四層,,
RPPNMLPKJIJGFHH58CC,3,17.62,共有部分項目：管委會使用空間、儲藏室、梯間、消防水箱、機房、水箱等項。,鋼筋混凝土造,110年11月19日,二十四層,,
RPVNMLPKJIJGFHH56CC,43,100.59,住家用,鋼筋混凝土造,70年9月15日,五層,,
RPRNMLPKJIJGFHH78CC,3,13.00,共有部分項目：防空避難室兼停車空間、停車空間、台電配電場所、儲藏室等項。,鋼筋混凝土造,110年11月19日,二十四層,,
RPPNMLPKJIJGFHH58CC,3,12.55,共有部分項目：防空避難室兼停車空間、停車空間、台電配電場所、儲藏室等項。,鋼筋混凝土造,110年11月19日,二十四層,,
RPTNMLPKJIJGFHH98CC,42,75.74,住家用,鋼筋混凝土造,71年6月7日,五層,,
RPXNMLPKJIJGFHH76CC,1,56.90,集合住宅,鋼筋混凝土造,113年1月15日,二十二層,,
RPXNMLPKJIJGFHH76CC,1,14.52,共有部分之項目有：梯間、機械室、水箱、電梯機械室等四項。,鋼筋混凝土造,113年1月15日,二十二層,,
RPXNMLPKJIJGFHH76CC,1,35.93,共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬管委會空間、防災中心）等四項。,鋼筋混凝土造,113年1月15日,二十二層,,
RPPNMLSKJIJGFBH28CC,1,64.36,集合住宅,鋼筋混凝土造,112年7月28日,五層,,
RPPNMLSKJIJGFBH28CC,1,24.79,本共有部分之項目有：停車空間、電信室、樓梯間、機械室、水箱、梯廳及電氣管道等七項。,鋼筋混凝土造,112年7月28日,五層,,
RPVPMLSKJIJGFAH98CC,31,111.59,住家用,鋼筋混凝土造,82年12月10日,十六層,,
RPVPMLSKJIJGFAH98CC,31,27.99,共有部份,鋼筋混凝土造,82年12月10日,十六層,,
RPVPMLSKJIJGFAH98CC,31,10.57,共有部份,鋼筋混凝土造,82年12月10日,十六層,,
RPRQMLSKJIJGFAH68CC,25,76.30,國民住宅,鋼筋混凝土造,88年5月27日,九層,,
RPRQMLSKJIJGFAH68CC,25,11.31,共有部份,鋼筋混凝土造,88年5月27日,九層,,
RPOQMLSKJIJGFAH38CC,35,85.32,住家用,鋼筋混凝土造,78年6月30日,五層,,
RPRQMLSKJIJGFAH68CC,25,38.98,共有部份,鋼筋混凝土造,88年5月27日,九層,,
RPOQMLSKJIJGFAH38CC,35,23.58,共有部份,鋼筋混凝土造,78年6月30日,五層,,
RPPQMLSKJIJGFAH48CC,20,84.61,住家用,鋼筋混凝土造,93年10月13日,十層,,
RPPQMLSKJIJGFAH48CC,20,17.88,共有部份,鋼筋混凝土造,93年10月13日,十層,,
RPPQMLSKJIJGFAH48CC,20,10.56,共有部份,鋼筋混凝土造,93年10月13日,十層,,
RPXPMLSKJIJGFAH56CC,30,59.91,住家用,鋼筋混凝土造,83年7月13日,十七層,,
RPXPMLSKJIJGFAH56CC,30,12.13,共有部份,鋼筋混凝土造,83年7月13日,十七層,,
RPXPMLSKJIJGFAH56CC,30,10.93,共有部份,鋼筋混凝土造,83年7月13日,十七層,,
RPRNMLSKJIJGFBH48CC,1,67.91,集合住宅,鋼筋混凝土造,112年7月28日,五層,,
RPRNMLSKJIJGFBH48CC,1,26.14,本共有部分之項目有：停車空間、電信室、樓梯間、機械室、水箱、梯廳及電氣管道等七項。,鋼筋混凝土造,112年7月28日,五層,,
RPTNMLSKJIJGFBH68CC,5,25.43,集合住宅,鋼筋混凝土造,108年12月16日,五層,,
RPTNMLSKJIJGFBH68CC,5,5.06,本共有部分之項目有停車空間、梯廳、走道、樓梯間、機械室、水錶室及電信室。,鋼筋混凝土造,108年12月16日,五層,,
RPOOMLSKJIJGFBH28CC,1,64.36,集合住宅,鋼筋混凝土造,112年7月28日,五層,,
RPVNMLSKJIJGFBH88CC,15,49.40,住家用,鋼筋混凝土造,98年6月29日,二十一層,,
RPOOMLSKJIJGFBH28CC,1,24.79,本共有部分之項目有：停車空間、電信室、樓梯間、機械室、水箱、梯廳及電氣管道等七項。,鋼筋混凝土造,112年7月28日,五層,,
RPVNMLSKJIJGFBH88CC,15,2.22,共有部份,鋼筋混凝土造,98年6月29日,二十二層,,
RPVNMLSKJIJGFBH88CC,15,2.44,共有部份,鋼筋混凝土造,98年6月29日,二十一層,,
RPVNMLSKJIJGFBH88CC,15,9.85,共有部份,鋼筋混凝土造,98年6月29日,二十一層,,
RPVNMLSKJIJGFBH88CC,15,2.04,共有部份,鋼筋混凝土造,98年6月29日,二十二層,,
RPXNMLSKJIJGFBH09CC,33,70.23,住商用,鋼筋混凝土造,81年1月27日,六層,,
RPXNMLSKJIJGFBH09CC,33,15.60,共有部份,鋼筋混凝土造,81年1月27日,六層,,
RPPOMLSKJIJGFBH38CC,3,84.84,集合住宅,鋼筋混凝土造,111年1月12日,十五層,,
RPPOMLSKJIJGFBH38CC,3,69.38,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬管委會空間）、梯廳、排煙室兼梯廳、梯間、水箱、機械室、電信室、發電機室、垃圾集中處理室、水景機房、台電配電場所、機房、消防設備室、汙水機房、雨水機房等十七項。,鋼筋混凝土造,111年1月12日,十五層,,
RPUOMLSKJIJGFBH88CC,1,67.91,集合住宅,鋼筋混凝土造,112年7月28日,五層,,
RPUOMLSKJIJGFBH88CC,1,26.14,本共有部分之項目有：停車空間、電信室、樓梯間、機械室、水箱、梯廳及電氣管道等七項。,鋼筋混凝土造,112年7月28日,五層,,
RPVOMLSKJIJGFBH98CC,17,76.96,住家用,鋼筋混凝土造,97年4月29日,十三層,,
RPVOMLSKJIJGFBH98CC,17,47.13,共有部份,鋼筋混凝土造,97年4月29日,十三層,,
RPVPMLSKJIJGFBH09CC,24,190.49,集合住宅、停車空間,鋼筋混凝土造,90年1月30日,四層,,
RPUQMLSKJIJGFBH09CC,42,100.08,住家用,鋼筋混凝土造,71年6月2日,五層,,
RPWPMLSKJIJGFBH56CC,22,112.40,住家用,鋼筋混凝土造,91年9月20日,十四層,,
RPWPMLSKJIJGFBH56CC,22,28.13,共有部份,鋼筋混凝土造,91年9月20日,十四層,,
RPWPMLSKJIJGFBH56CC,22,44.72,共有部份,鋼筋混凝土造,91年9月20日,十四層,,
RPSQMLSKJIJGFBH88CC,13,40.72,集合住宅,鋼筋混凝土造,100年9月5日,十四層,,
